0270|මහ රෑක අඬගැහුවත් වැඩකට සන්තෝෂයෙන් දුවගෙන එන්නේ.|
0271|ඔබවහන්සේට මාගේ සේවය අවශ්යද, මොකක්ද ඔබ වහන්සේට මගෙන් කෙරෙන්න ඕනෑ|
0272|රජතුමා බොහෝම සතුටුයි. දැන් රජතුමාගේ පුද්ගලික දේවලුත් මීනාත් එක්ක කියනවා. මීනාගේ පුද්ගලික දේවලුත් රජතුමාත් එක්ක කියනවා.|
0273|මීනාට රජතුමා උදව් කරනවා. මීනාගේ විහිළුවලට තමයි රජතුමා හිනා වෙන්නේ.|
0274|රජතුමා මොනවා හරි දෙයක් කථාබහ කරලා මීනා දිහාත් බලනවා. බලලා මීනාගෙනුත් අහනවා මීනා මොකද, හිතන්නේ.|
0275|මීනා ආවතේවකාරයෙක්. නමුත් රජතුමාගේ ප්රධාන උපදේශකයාට මේක ඇහැට වැලි ගහනවා වාගේ.|
0276|කටු අනිනවා වාගේ. ඔ්න් මෙන්න පපුවේ අමාරුවක් හැදුණා වාගේ.|
0278|රජතුමාගේ අමාත්ය මණ්ඩලයේ ප්රධාන උපදේශකයා දවසක් මීනාව පැත්තට අඬගහලා කියනවා|
0280|මීනා අහනවා උතුමානනී, මොකක්ද හේතුව. “තමුසෙගේ කට ගඳයි” කියලා රජතුමා කියනවා.|
0282|ඒ වුණාට තමුසෙට යුතුකමක් තිබෙනවා නේ මේක දැනගත්තාම දෙයක් කරන්න.|
0284|එහෙම්මම රජතුමාගේ අමාත්ය මණ්ඩල උපදේශකයා ගියා රජතුමාත් හම්බ වෙන්න.|
0285|හම්බ වෙන්න ගිහිල්ලා රජතුමාට කිව්වා රජතුමනි, මේක කිව්වා කියලා ඔබවහන්සේ මොනවත් හිතන්න එපා.|
0286|කේන්ති ගන්නත් එපා.|
0287|මීනා කියනවා “ඔබවහන්සේගේ..|
0288|මේක උහුලන්න අමාරුයි.|
0289|හෙට ඉඳලා මුඛවාඩමක් දාගෙන|
0290|මීනා කියනවා ඔබවහන්සේගේ කට ගඳයි කියලා.|
0291|රජතුමනි, කේන්ති ගන්න එපා.|
0292|ඔබවහන්සේ හෙට බලන්න ඔය යකා මුඛවාඩමක් දාගෙන එනවා ගඳ ඉවසන්න බැරුව. මුඛවාඩමකින් දෙකම වෙනවානේ. තමන්ගේ එක එළියට යන්නෙත් නැහැ. අනුන්ගේ එක ඇතුළට|
0293|එහෙමද, මම ඌත් එක්ක බලා ගන්නම්.|
0294|මම ඌට සැලකුවා වැඩියි. කූඩැල්ලා මෙට්ටේ තියන්න බැහැ. අමාත්ය මූව වළලලා දාන්න|
0295|කේන්ති ගන්න එපා. ඔබවහන්සේ ඉවසලා බලාගෙන ඉන්නකෝ හෙට වෙන දේ. අනේ අහිංසක මීනා පහුවෙනිදා මුඛවාඩමක් දාගෙන එනවා|
0296|මාළිගාවට. රජතුමා බැලුවා. කේන්තිය හංගගත්තා. රජතුමා කැමතිත් නැහැනේ කට ගඳයි|
0297|ඒ නිසා රජතුමා නිකන් ඒක පෙන්වන්නේ නැහැ.|
0299|මිනිහට ඉතින් කිව්වේ කවුද,|
0300|සැණින් වැනුවා කඩුව, කැපුවා බෙල්ල.|
0301|ගහලයා, උඹ හිටපං අපේ පිටත ගේට්ටුව ගාව|
0302|මාළිගාවෙ ඉඳලා රෝස මල් පොකුරක් අරගෙන ඔය ගේට්ටුවෙන් එළියට යන එකෙක් දැක්කොත් හිස ගසා දාපං.|
0303|කලින් දවසේ රෑ ඕඩරේ දීලා තිබුණේ.|
0304|ඔයාට මිස්, මම මල් වඩමක්|
0305|රෝස මල් පොකුරක් අරගෙන මේ ගේට්ටුවන් එළියට එන ඕන එකෙක් දැක්කොත්-|
0306|පහුවෙනිදා මීනා මුඛවාඩමක් දාගෙන ඇවිල්ලා වැඩ. රජතුමා කථා කළා. මීනා, උඹේ සේවය ගැන මට සතුටුයි.|
0307|මම උඹට රෝස මල් පොකුරක් ගෙනාවා දෙන්න. ගෙදර යන ගමන් මේක අරන් පලයං. අනේ මීනා වැඩ ටික ඉවර කරලා රෝස මල් පොකුර අරගෙන දැන් යනවා|
0308|දුර්ලභ වර්ගයේ රෝස මල් පොකුරක්.|
0309|මඟදී යන කොට ඇමතියා දැක්කා රෝස මල් පොකුරක් අරන් මීනා ගෙදර යනවා.|
0310|මීනා, මෙහේ වරෙන්. උඹට කවුද රෝස මල් දුන්නේ.|
0312|මල් පොකුර ගේට්ටුව ගාවදී මල් වඩමක් වුණා.|
0313|රජ අණ කියන්නේ පුතේ රජ අණ. වචනය දුන්නා|
0314|ඇමතියාගේ බෙල්ල රෝල් වෙලා ගියේ.|
0315|රජතුමා බලනවා යකඩෝ|
0316|මීනා මෙහේ වරෙන්. මට ඉස්සලේලාම කියපන් උඹ මුඛවාඩමක් දාගෙන ඉන්නේ ඇයි කියලා. දැන් රජතුමා කෙළින්ම ගත්තා ඔක්කොම|
0317|අනේ රජතුමනි, ඇමතියා කිව්වා නේ මාගේ කට ගඳයි, ඔබවහන්සේ|
0318|මට මුඛවාඩමක් දාගෙන එයා තමයි එන්න කිව්වේ.|
0319|එතකොට බොට මම දීපු රෝස මල් පොකුරට මොකද, වුණේ. රජතුමාට කුතුහලේ.|
0320|ඒක මේ ඇමති මඟදී ඉල්ල ගත්තා.|
0321|කටගඳ නැහැ. උඹ ඕක ගලවලා වැඩ කරගෙන පලයං.|
0323|එච්චරයි මම කියන්නේ.|
0326|අන්න ඒ විධියට තමයි මම මේක චුට්ට චුට්ට වෙනස් කරන්නේ. අපිට ඉගැන්නුවා, වැඩිහිටියෝ සියල්ල දන්න බවත්|
0327|ඒ අය කියන දේට අපි ඇහුම්කන් දිය යුතු බවත්. කියන දේ අහන්න කියලා නේ ඔය කියන්නේ.මම හිතනවා, ඊට වඩා හොඳයි අපිට ඉගැන්නුවා නම්,|
0328|වැඩිහිටියෙක් වෙච්ච පමණින්ම අපි කියන දේ පිළිගන්න ඕනේ නෑ.|
0329|මෝඩයෝත් වයසට යනවා දැන උගත් මිනිස්සු විතරක් නෙවෙයි.|
0331|වයසට වඩා මනුස්සයෙකුගේ ගුණ යහපත්කමට මුල් තැන දෙන්න අපිට ඉගැන්නුවා නම්.|
0332|ගෙදරදි අම්මලා, තාත්තලා අපිට ඉගැන්නුවේ, ගුරුවරුත් ඉගැන්නුවේ, රස්සාවකට ගියාම,|
0333|කියන එක අහගෙන, කීකරුව, අවංකව ඒ බොස්ට සේවය කරන්න කියලා|
0334|ඊට වඩා හොඳයි. බොස් තියා අම්මා, තාත්තා වුණත් දෙයක් වැරදියි නම්, ඒක වැරැද්ද වැරැද්ද විධියට|
0338|ඒ ළමයට ත්රී වීල් එකක් අරන් දීලා ඉන්ඳන එක විතරක් නෙවෙයි ආදායම් මාර්ගයක් තියෙන්නේ. වෘත්තීය පුහුණු මධ්යස්ථාන තියෙනවා. නොමිලේ උගන්නන ආයතන තියෙනවා.|
0339|ලෝකේ ඕනෙම තැනකට යන්න පුළුවන් ඒ ආයතනයෙන් ලැබෙන සහතිකය අරගෙන. එච්චර පිළිගැනීමක් තියෙනවා.|
0341|මට මතක් වෙනවා මේ වෙලාවේ. ඒ මිනිස්සුන්ට මොකුත් කියන්න බෑ. පොඩි කාලයේ ඉඳලා ඔළුවට දාපු දේවල් තමයි ඒ වැඩ කරන්නේ.|
0342|ඕන ගෑණු, පිරිමි භේදයක් නැතිව ඕන මනුස්සයෙකුට අඬන එකත් එක ලස්සනක් කියලා ඉගැන්නුවා නම්.ජීවිතේ අපි හැමෝටම|
0343|අඬන්න ඕනේ තැනක් එනවා.එදාට අඬන්න ඕනේ. ඒකේ කිසි ප්රශ්නයක් නැහැ. ඒක පිරිමිකමට නින්දාවක් නෙවෙයි. අපට හෙන බොරු උගන්නලා තියෙන්නේ. අපිට හැමදාම ඉගැන්නුවා.|
0344|මොන තරම් යහපත් දේ කළත්, කොයි තරම් හරි දේ කළත්,-මිනිස්සු කොහොමත්|
0345|අපිට ඉගැන්නුවේ, ජීවිත කාලේම සාමාජෙට බයේ ජීවත් වෙන්න. ඊට වඩා හොඳ නැද්ද, සමාජෙට කුද ගහගන්න කියලා|
0346|වෙන දෙයක් භාර ගන්න, සිද්ධ වෙන එක කර්මය කියලා. ඊට වඩා හොඳ නැද්ද,|
0347|කර්මය වුණත් වෙනස් කර ගන්න විධිය අපිට ඉගැන්නුවා නම්.අපිට ඉගැන්නුවා, මොකක්හරි දෙයක් වුණාම බෝලේ පාස් කරන විධිය.|
0348|ඊට වඩා හොඳ නැද්ද අපට ඉගැන්නුවා නම්, වරදක් වුණාම ඒකේ වගකීම ගන්න විධිය. අපිට ඉගැන්නුවා සාර්ථක වෙන විධිය.වඩා හොඳ නැද්ද,|
0349|ඊට වඩා හොඳ නැද්ද, ලංකාව වගේ තව උතුම් රටවල් ඊටත් වඩා උතුම් වෙච්ච රටවලුත් තියෙනවා.|
0350|දියුණුව නම්, දියුණෙුවෙන් දියුණුවටම ගිය රටවලුත් තියෙනවා, අපේ රටත් අපි එතැනට|
0353|පටන් ගත්තා කියලා කියන්නේ අටවැනි ශත වර්ෂයේ විතර ඉන්දියාවේ. විශ්වාස කරන්නේ නැහැ.|
0354|චෙස් ලෑල්ල සොයා ගත්තා කියලා කියන්නේ “සේෂා” කියලා පඬිවරයෙක්,|
0355|දවසක් මේක සෙල්ලම් කර කර ඉන්නකොට ඒ කාලයේ ඉන්දියාවේ හිටපු රජතුමාට එකපාරටම හිතුණාලු|
0357|අදින්න පුළුවන් ඉත්තෝ කීයක් තියෙනවාද, එයාගේ|
0359|මේකේ තියෙන තාර්කික හැකියාව ගැන සහ මේ|
0363|තමුසෙට මොනවාද ඕනෑ කියනවා කෝ.” ඔයාට තවත් ප්රශ්නයක් එනවා ළඟදී.|
0364|උඩ අතට අටයි, හරහට අටයි. හරිද?|
0366|මොකද අයිසේ කියන්නේ?”රජතුමනි, මට මගේ චෙස් ලෑල්ලේ කොටු හැට හතරක් තියනවා”|
0367|කොටුවට මට තිරිඟු ඇටයක්.මොකක්ද ඒ?”රජතුමනි, දෙවැනි කොටුවට ඒ වාගේ දෙගුණයක්.“ඒ කියන්නේ?|
0369|ඊළඟ කොටුවට දෙසීය පනස් හයයි. රජතුමා දැන් බැලුවා, රජතුමා කියනවා” “ඒයි ලැජ්ජා කරන්න එපා. ධාන්ය ඇට දෙසීය පනස් හයක් තමුසේ *|
0370|කවුරු කියලද මාව හිතාගෙන ඉන්නේ. යනවා යනවා. තමුසේලා වගේ මිනිස්සුන්ට තෑගි දෙනවාට අයිසේ අපිට ගහන්න ඕනෑ.|
0371|රජතුමා දැන් රෑ කෑම කන ගමන් රජතුමාට මතක් වුණා අර යකාගේ තෑග්ග දුන්නා ද දන්නේ නැහැ කියලා|
0372|අයිසේ මොනවාද අයිසේ ඕක ගැණ ගන්න බැරිද තමුසේලාට තවම. ඕක ගැණ ගන්න බැරිද, ටක්ගාලා ගැණලා ඉවර කරලා ඕක යවලා දානවා.|
0373|ආයේ දැන් මේ නිදාගන්න පැයකට විතර කලින් ආයේ මතක් වෙනවා|
0374|අපේ ගණිතඥයෝ රජතුමනි දිගටම මහා භාණ්ඩාගාරයත් එක්ක එකතු වෙලා ඒ ගොල්ලෝ දිගටම මේක ගණිනවා.|
0375|හෙට එළිවෙනකොට තෑග්ග යැව්වේ නැත්නම් තමුසෙලා හැම එකාගේම හිස ගසා දානවා මම. තමුසෙලා මොකක් හරි මෙතැන මේ යටි කූට්ටු ව්යාපාරයක්”|
0376|පහුවෙනිදා රජතුමා නැඟිටින්නට කලින් දොරට ගහනවා ඇහෙනවා. රජතුමා ඇරියා දොර. මහා භාණ්ඩාගාරයේ අයිතිකාරයා ඇවිල්ලා. බලාගන්න මෑන්ස්.|
0377|තෑග්ග යවන්න ඇති නේ. ඒක කියන්න නේ එන්න ඇත්තේ?රජතුමනි, මම මේ උදෙන්ම ආවේ ඒක කියන්න තමයි. සේෂාගේ තෑග්ග දෙන්න නම් රජතුමනි,|
0378|ඔබතුමාට පොඩි වැඩක් කරන්න වෙනවා. ඔබතුමා මේ මුළු ලෝකයේම කුඹුරු කරන්න කියන්න ඕනෑ මුහුදු සාගර ගොඩ කරන්න කියන්න ඕනෑ.|
0379|හැමතැනම වවන්න කියන්න ඕනෑ. හැමතැනම ධාන්යාගාර හදන්න කියන්න ඕනෑ.|
0380|ඒ කඹුරුවලින්, අරකෙන් මේකෙන් එන සියලුම ධන්යා සේෂාට දෙන්න කියන්න ඕනෑ රජතුමනි. ඒත් සමහර වෙලාවට|
0381|අපි මීටර් හතරක් උස මීටර් දහයක් පළල ධාන්යාගාරයක් හැදුවොත්”,|
0382|ධාන්ය ටික දාන්න අපේ ධාන්යාගාරය දිග් කරන්න වෙනවා, අපේ පොළොවේ ඉඳලා ඉරට තියෙන දුර වගේ.|
0383|මහ විශාල චරිත නොවෙයි වගේ. නිකන් එහෙම නිකන් චූටි චරිත|
0385|ඒක දන්නවාත් ඇති. දන්තිල ගෝරම්භ කියලා ලස්සන කථාවක් තිබෙනවා.|
0386|දන්තිල කියලා කියන්නේ රජතුමා ගාව හිටපු විශ්වාසවන්තම සේවකයා. අග්ර පුරෝහිත.|
0389|ටිකක්, එතකොට රජතුමාගේ ළඟම හිතවතුන්ටත් ටිකක්|
0390|චුට්ටක් විතර පොඩි අනිත් අයට ටිකක් පල්ලයහා තමයි ඉඳගන්නේ.|
0393|රජතුමා අග්ර පුරෝහිත. දන්තිලට යන්න බැරි අස්සක් මුල්ලක් රජ මාළිගාවේ නැහැ.|
0396|සභා මැද කියවුණා. ගෝරම්භයාට ඕක වහ කෑවා වගේ|
0398|මම පොඩි මිනිහෙක් තමයි. හැබැයි වෙරි මර ගාතේ වුණත්|
0399|දවසක් රජතුමා නිකන් භාගෙට නිකන් නින්ද යා ගෙන වාගේ එන වෙලාවේ ගෝරම්භ අතු ගානවා රජතුමාගේ කාමරය.|
0403|ඉතින් ඇඳලා ඉන්නේ ලොකුවට. ඇත්තටම මේක රජතුමාට ඇහෙන්න නේ මේ කියන්නේ.|
0404|රජතුමා නිදි වාගේ අහගෙන ඉන්නවා. අන්තිමට කොහොමින් කොහොමින් හරි බිසවුන් වහන්සේවත්|
0405|මීට වඩා මිනිහෙකුට විස පොවන්න පුළුවන් ක්රමයක් ලෝකයේ ඇත්තේ නැහැ බලන්න හොයලා.|
0406|රජතුමාට මේක විෂ වුණා. ගෝරම්භයා ගියාට පස්සේ රජතුමා කල්පනා කරනවා. දන්තිල මගේ අග්ර පුරෝහිත මේ මාළිගාවේ යන්න බැරි තැනක් නැහැ,|
0407|එක්කෝ බිසවුන් වහන්සේ දන්තිලව වැළඳ ගත්තාද, දන්තිල බිසවුන් වහන්සේව වැළඳ ගත්තාද අපි දන්නේ නැහැ.|
0408|ගෝරම්භගෙන් ඇහුවා මොකක්ද බොල උඹ ඒ|
0409|නිදි විකාරයෙන් මොනවා කියවුණාද දන්නේ නැහැ.|
0410|අනේ මම නිදි විකාරේ මොනවා කිව්වද මට සමාවෙන්න අරහේ මෙහේ කියලා. රජතුමා කොහොම හරි දෝස් මුරය දාලා යවනවා. නමුත් රජතුමාගේ ඔලුවේ වැඩ, මොකක්ද?|
0411|දවසම කල්පනා කරලා හවස් වෙන කොට දන්තිලව එලෙව්වා මාළිගාවෙන්.|
0413|මම විස්තර අහගන්න ඕනෑ මොකක්ද මට මේ කඩාගෙන වැටුණ හෙණ ගෙඩිය.|
0414|මම බොහෝම විශ්වාසවන්ත සේවකයෙක්. මම එතුමාට වාගේම එතුමාගේ බිසවුන් වහන්සේටත් ගෞරව කරන කෙනෙක්.|
0415|ඒ බිසවුන් වහන්සේ වැළඳ ගත්තා කියලා හරිම නීච කථාවක් පැතිරිලා මාළිගාවේ.|
0416|ඒක කේළමක්. ඒක ඇත්තක් නොවෙයි කියලා මම කියන්න ඕනෑ කියා හිතාගෙන දන්තිල එනවා දැන් මාළිගාවට.|
0417|කථා කරන්න දෙන්න. උඹලට මතක නැද්ද මං උඹලගෙ හිටපු අග්ර පුරෝහිත. හිටපු අග්ර පුරෝහිත වෙන්න පුළුවන්. දැන් තමුන් පුරෝහිතකමේ නෑ..|
0418|මේක දැක්කා මේ මාලිගාවේ ඉස්සරහා පඩිය අතු ගගා හිටපු ගෝරම්භය|
0419|කෑගහල කියනවා අනේ, ඔය අපේ හිටපු අග්ර පුරෝහිතතුමාට එන්ඩ දෙන්ඩ.|
0421|එහෙම කියපු ගමන් දන්තිලගේ නාඩි වැඩ කළා. දන්තිල අග්ර පුරෝහිතතුමාට තේරුණා|
0422|අනිවාර්යයෙන්ම මට අඹරන්න ඇත්තේ මේ යකා|
0423|හවස ඇවිල්ලා ගෝරම්භව ගෙදර කොහොම හරි එක්ක ගෙන ගියා. දන්තිලලගේ ගෙදර.|
0424|ගෝරම්භට කියනවා අනේ ගෝරම්භ ඇත්ත වශයෙන්ම මගෙ අතින් වරදක්|
0425|ඒ වෙලාවේ මම ඒක කරපු එක ගැන. නමුත්,|
0427|මම එහෙම කළේ රජතුමා එහෙම දැක්ක නම් එහෙම උඹේ හිස ගසා දානව.|
0428|ඇත්තටම බැලුවාම මං උඹේ ජීවිතේ බේරලයි තියෙන්නේ. නමුත්, ඉතින් මම ඒ එතෙන හැසිරුණු විධිය නම් ටිකක් හරි මදි කියල මට හිතෙනව.|
0429|ඉතින් ඒ ගැන මොකුත් හිතන්න එපා. සමාවෙන්න කියල|
0430|ඒකට මිලක් නියම කරන්න බැරි තරම් වටිනා|
0431|මේක හම්බුණාම ගෝරම්භව නිකම් පිස්සු වැටුණා.|
0432|එයා කල්පනා කරල කිව්වා දන්තිල අග්ර පුරෝහිතතුමා ඔබවහන්සේව මීටත් වඩා හොඳ තැනකට|
0433|පුළුවන් විධියට මං වැඩේ කරනවා බලා ගෙන ඉන්න|
0434|ගිහිල්ලා ඕං දැන් පහුවෙනිදා රජතුමා ඕං නින්ද|
0435|අනේ මං දන්නෑ මෙහෙමත් රජවරු.|
0438|ගැත්තාට අනුකම්පා කරන්න පස්වාන්දාහකට දෙදාහකට තුන්දාහකට පන්දාහකට|
0439|අනුකම්පා කරන්න මේ අහිංසකයට කියලා|
0440|රජතුමා කල්පනා කරනව, මූ දන්තිල ගැන කිව්වෙත් මේ වගේද දන්නෑ|
0441|අපාරදෙ ඇත්තට ඒ මනුස්සය හරී ගුණයහපත් මනුස්සයනෙ.|
0443|වහාම දන්තිලව ගේන්න ඇරිය පණිවිඩයක් ඒ රෑම.|
0446|මාලදිවයින සහ ශ්රී|
0450|දාහකට දශම එකයි පහයි කියලා|
0452|ද, පිරිමින්ටද කියලා මට මේ වෙලාවේ කියන්න බැහැ.|
0454|ඒකේ ඩොලර් දාහක්ම දාලා තිබුණා.|
0455|දාලා කිව්වා දුවට, පුතා මෙන්න මගේ තෑග්ග ඔය දෙන්නාගේ කසාදෙට.|
0456|හැම සතුටු මොහොතකදීම ඔය දෙන්නා ඒක සමරන්න කලින්|
0457|ඒ සතුට වෙනුවෙන් මේ බැංකු පොතට කීයක් හරි දාන්න. දාලා සතුට සමරන්න.|
0458|මේ දෙන්නා මේ බැංකු පොතත් අරන් ගියා. ගිහිල්ලා මේගොල්ලෝ මුලින්ම හිටියේ කුළියට. මේ දෙන්නා පුංචි ගෙයක් ගත්තා.|
0459|අම්මා කිව්ව කථාව මතක් තවත් ගිහින් බැංකු පොතට ඩොලර් දාහක්ම දාලා, ගත්ත සන්තෝසේ|
0461|ඩොලර් පනහක්, සියක් හරි මේකට|
0465|හරිම පොඩි දේවල්වලට පුංචි පුංචි රණ්ඩු යනවා ගෙදර. ඒ පුංචි රණ්ඩු තමයි ලොකු වෙන්නේ.|
0466|අතු ගංගාවල් මහවැලි ගංගාවල් වෙනවා වාගේ චූටි රණ්ඩු ලොකු වුණා.|
0468|තරහ, කේන්තිය, නුරුස්සන ගතිය කියන ගහ මහ විශාලව වැඩුණා. අවුරුදු ගණනක සන්තෝස කථාව ඉවරයි.|
0469|අවුරුද්දක් ඇතුළත දෙන්නට දෙන්නා පෙන්නන්න බැරුව ගියා. හරියට ඔය දෙන්නට|
0472|එයා කල්පනා කළා බැංකුවේ තියන එකතු වෙලා තිබුණු සල්ලි ටික. මෙයාට මතක් වුණා බැංකු පොත.|
0473|ගිහින් ගත්තා. ලොකු ගාණක් එකතු වෙලා|
0475|ඒකට හේතුව බැංකු පොතටම අලවපු|
0479|එයාගේ එක තැනක ඇස් දෙකට කඳුළු එනවා.|
0480|ජීවිතේ කොයි තරම් ප්රීතිමත් අවස්ථා අපි ගත කරලා තිබෙනවාද? අපි දෙන්නා ජීවිතේ කොයි තරම් දේවල් එකට කරලා තියෙනවාද.|
0481|කොයි තරම් අපි ප්රීති වෙලා තියෙනවාද. ගෑනිට ඇඬුණා.|
0484|එයාට පේනවා කොච්චරක් ප්රීතිමත් අවස්ථා ජීවිතේ තිබුණාද.|
0485|පුංචි දේවල්වලින් මුළු ජීවිතේම පැත්තකට තල්ලු කළත් අවුරුදු ගණනක් අපි හැමදේම එකට බෙදාගෙන විඳගෙන සන්තෝසෙන් හිටියා නේද|
0492|මට ආයෙත් පාරක් මතක් කර ගන්න පුළුවන් වුණා කියලා. දෙන්නා බදාගෙන අඬනවා. *|
0494|ඔයා කාටවත් ජීවිතයේ ඔයාගේ අහංකාරකම පෙන්වලා *|
0495|එක පාරටම ඔළුවට ගහනවා. මහසෝනා ගැහුවාට එහා. අහංකාරකම ගැහුවාම. අහුම්කන් දෙන්නේ නැහැ නේ *|
0496|කියන දේවල් ඇහෙන්නේ නැතිව යනවා. අහංකාරකමට කන් බිහිරි වෙනවා කියලා මම හිතනවා.|
0497|ඇස් පොට්ට වෙනවා. අහංකාරකම ආපුවාම. රයිට්. අපි කථාවට එමු. *|
0498|ක්ෂේත්ර නිලධාරියකු ඉන්නවා ටෙක්සාස්වල. ටෙක්සාස්වල ඉන්න ක්ෂේත්ර නිලධාරින්ට විශාල බලයක් තිබෙනවා.|
0499|ඔය ටෙක්සාස්වල සමහර වෙලාවට නීති විරෝධී සමහර වගාවන් සිද්ධ වෙනවා, ඔහොම, ඔහොම කියලා හරි උනන්දුවෙන් ඒගොල්ලෝ බලනවා.|
0500|ඒගොල්ලන්ට බලය දීලා තිබෙනවා ඒ පිළිබඳව තොරතුරු සොයලා වාර්තා කරන්න. දවසක් මෙයා යනවා ගොවි බිමකට. *|
0501|ගිහිල්ලා අයිතිකාරයට කථා කරනවා. ගොවි මහත්තයෙක් ඉන්නවා. “ලොකු උන්නැහේ, එන්න. මම ආවේ ඔයාගේ වගා බිම පරීක්ෂා කරන්න. *|
0502|ආ.. සර් කොයි පැත්තේද ඔයාගේ වගා බිම|
0503|සර් මේ පැත්තේ. හැබැයි සර් මේ ඔහොම ඔයා ගියාට කමක් නැහැ. සර්,” මේ මේ “ මොකක්ද සර්, සර් කියන්නේ? *|
0504|මම ආවේ ඔයාගේ වගාබිම පරීක්ෂා කරන්න. මම ආවේ|
0505|මේකේ යම්කිසි නීති විරෝධී දේවල් මේ වගාබිම තුළ සිද්ධ වෙනවාද කියලා සොයා බලා වාර්තා කිරීමේ බලය මට තිබෙනවා.|
0506|නැහැ සර්, ඒක හරි සර්, නමුත් සර් මෙතැනින් තමයි සර් ඇතුල් වෙන්නේ. නමුත් සර් අර පොඩි කොඩිය කණුවක් වාගේ දාලා තිබෙන්නේ?|
0508|මම ක්ෂේත්ර නිලධාරියා ටෙක්සාස්.|
0509|ඔයා කවුද මට අතනට යන්න එපා, මෙතැනට යන්න එපා,” “නැහැ සර් මම කිව්වේ සර් මේ *|
0510|පෙන්වලා “බලනවා පේනවාද මේක? මේක පෙන්නුවාම ඕනෑ කෙනෙක් සැලෙන්ඩර් වෙනවා. සෙල්ලම් කරන්න හදන්න එපා මාත් එක්ක. *|
0511|මේක පෙන්නුවාම කවුරුවත් මගෙන් ප්රශ්න අහන්නේ නැහැ” “ මට තේරෙනවා සර්.|
0513|“ මට කථා කරන්න” කියලා මිනිහා ගියා. *|
0514|මහත්මයාත් ඉතින් හිටියා. දැන් ඉතින් කථා කරලා වැඩක් නැ|
0515|ඔච්චර එපා කියද්දී. ඉස්සෙල්ලාම ගිහිල්ලා තියෙන්නේ|
0516|ගතවෙන මිනිත්තුවක්, මිනිත්තුවක් පාසා|
0517|ගොවි මහත්තයාට අනතුර දැනෙනවා, ඉව|
0519|ඉහ අත බදාගෙන ගොවි මහත්තයා වැට ගාවට දුවනවා.|
0520|දුවලා කෑ ගහනවා ගිරිය යටින් කෑ ගහනවා|
0521|සර්, සර් බැජ් එක|
0522|මනුස්සයෙක් යමක් කියන්න උත්සාහ කළාම ඇහුම්කන් දෙන්න|
0523|ඉතා වැදගත් තොරතුරක් කියනවා වෙන්න පුළුවන්.|
0526|අතකින් කරවැලකි, අතකින් දඬු බෑය.|
0527|මම ඕකට බඩ පැළෙන්න හිනා|
0529|ඇත්ත. ඇත්ගොව්වාට අර සද්දන්ත සතාව ලොරියට තල්ලු කරලා දාන්න හිතෙන එකත් හෙන ජෝක් එකක්|
0530|නමුත් ඔයා දන්නවාද, සමහර වෙලාවට ඌට දැනෙනවා මේ අත පිටිපස්සට තියලා තල්ලු කරන කොට ඌට පොඩි සහයෝගයක්|
0531|පොරවල් දෙකතුනක් මට දැන් නෙළන්නයි|
0532|මම දැන් ඉස්කෝලේ ඇරලා ගෙදර එන්න භයේ ඉන්නේ.|
0533|මගෙන් ඇහුවා මොකද මචං. මම කිව්වා, නැහැ. ජනියත් එක්ක පොඩි එකක්.|
0534|මොකක්ද අවුල? නැහැ මචං. උන් සෙට් එක අද දැන් ඉන්නවා එළියේ මේ|
0535|ඉස්කෝලේ ඇරිලා මට මේ මේ එළියට යන්න විදියක් නැහැ. වැඩ වගයකුත්|
0536|ජනියා. අනේ මේ නිකං ඉන්න කියපං.|
0537|මචං එහෙම කොහොමද? මගේ අතක් තරම්වත් නැහැ.|
0538|ඊට පස්සෙ ඉවර වෙලා බලන කොට මම වැටිලා|
0540|ඉතිං ඒ වාගේ. ජීවිතයේ සමහර ගැටලුවලට පොඩි සහයෝගයක් ඇති|
0541|ඒක ඵලදායිද, නැද්ද කියන කාරණාව දෙක. එහෙම සහයෝගය පළ කිරීම පුදුමාකාර දෙයක්. ඔබට පුළුවන් නම් එහෙම තැනකට අත දමන්න|
0542|පෙන්වන්න. ඔබට ඒ යාළුවාට|
0543|තියෙනවා, යම් කිසි විශ්මයජනක දේවල් සිද්ධ වෙන්න පුළුවන් කියලා.|
0544|නත්තලේ තියෙන මියුසික් බලන්න කො. *|
0546|ඕකට උතුරුකුරු දිවයින සම්බන්ධයි.|
0547|පිනි මුවා ඉන්නවා. ඒ ගොල්ලො ඉතින් උඩින් යනවා, අරහේ මෙහේ කියලා කියන්නේ.|
0548|සියලුම කම්කටොළු මැද සතුටු වෙන්න පොඩිම තැනක් හරි ඔබ හොයා ගත්ත නම්,|
0549|ඊට එහා නත්තලක් නෑ.|
0552|හැමෝගෙන්ම රුපියල් දහසක් එකතු කරනවා. ආයතනයේ සේවකයො ඉන්නවා, පන්සීයක් විතර.|
0553|ලක්ෂ පහක ලොකු තෑග්ගක්.|
0554|ඉතින් මේකට තමන්ගේ නම ලියල දාන්න තියෙන්නේ. ඉතින්, දැන් ඔන්න අදාළ දවස ආවා.|
0557|ඊළඟ මිනිත්තු කීපය ඇතුළත අපි සාදය ඉවර වෙන්න අන්තිම සිංදුවට කලින් දිනුම් ඇදීම|
0560|ඉතින්, අද මෙතෙන්ට රුපියල් දහසක් අරගෙන ආපු කෙනෙක් රුපියල් ලක්ෂ පහක් අරන් ගෙදර යන වෙලාව.|
